,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,locution_conclusion,locution_premise,conclusion,premise,connection,nodeset_id,id_conclusion,id_premise,id_connection,argument_linked,speaker_conclusion,speaker_premise,speaker,Text,same_speakers,different_speakers,Words,Num_words,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,num care.virtue,num care.vice,num fairness.virtue,num fairness.vice,num loyalty.virtue,num loyalty.vice,num authority.virtue,num authority.vice,num sanctity.virtue,num sanctity.vice,contains_care_virtue,contains_care_vice,contains_fairness_virtue,contains_fairness_vice,contains_sanctity_virtue,contains_sanctity_vice,contains_authority_virtue,contains_authority_vice,contains_loyalty_virtue,contains_loyalty_vice,no moral foundation words
36,36,36,36,"But I wonder if it’s, as it were, intellectually honest to kind of play out the virtues of saving, as opposed to borrowing, when really, unless the two kind of balance out in an economy, there’s no point saving","If somebody’s not willing to reward you by borrowing your savings, there’s no point doing the saving.","it’s, as it were, intellectually honest to kind of play out the virtues of saving, as opposed to borrowing, when really, unless the two kind of balance out in an economy, there’s no point saving","If somebody’s not willing to reward you by borrowing your savings, there’s no point doing the saving.",RA,nodeset6136,27136,27139,113585,False,Michael,Michael,Michael,"If somebody’s not willing to reward you by borrowing your savings, there’s no point doing the saving.,But I wonder if it’s, as it were, intellectually honest to kind of play out the virtues of saving, as opposed to borrowing, when really, unless the two kind of balance out in an economy, there’s no point saving",True,False,"['if', 'somebody', '’', 'not', 'willing', 'to', 'reward', 'you', 'by', 'borrow', 'your', 'saving', 'there', '’', 'no', 'point', 'do', 'the', 'saving', 'but', 'I', 'wonder', 'if', 'it', '’', 'as', 'it', 'be', 'intellectually', 'honest', 'to', 'kind', 'of', 'play', 'out', 'the', 'virtue', 'of', 'save', 'as', 'oppose', 'to', 'borrow', 'when', 'really', 'unless', 'the', 'two', 'kind', 'of', 'balance', 'out', 'in', 'an', 'economy', 'there', '’', 'no', 'point', 'save']",60,,,honest,,,,willing,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
37,37,37,37,"And, as a result, things start going wrong when you depress the price of money",It means that the wrong investments are made,things start going wrong when you depress the price of money,the wrong investments are made,RA,nodeset6136,27151,27154,113594,True,Simon,Simon,Simon,"It means that the wrong investments are made,And, as a result, things start going wrong when you depress the price of money",True,False,"['it', 'mean', 'that', 'the', 'wrong', 'investment', 'be', 'make', 'and', 'as', 'a', 'result', 'thing', 'start', 'go', 'wrong', 'when', 'you', 'depress', 'the', 'price', 'of', 'money']",23,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,38,38,38,"And, as a result, things start going wrong when you depress the price of money",savers are disadvantaged,things start going wrong when you depress the price of money,savers are disadvantaged,RA,nodeset6136,27151,27159,113594,True,Simon,Simon,Simon,"savers are disadvantaged,And, as a result, things start going wrong when you depress the price of money",True,False,"['saver', 'be', 'disadvantaged', 'and', 'as', 'a', 'result', 'thing', 'start', 'go', 'wrong', 'when', 'you', 'depress', 'the', 'price', 'of', 'money']",18,,,,disadvantaged,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
39,39,39,39,"And, as a result, things start going wrong when you depress the price of money",investments go to the wrong place,things start going wrong when you depress the price of money,investments go to the wrong place,RA,nodeset6136,27151,27162,113594,True,Simon,Simon,Simon,"investments go to the wrong place,And, as a result, things start going wrong when you depress the price of money",True,False,"['investment', 'go', 'to', 'the', 'wrong', 'place', 'and', 'as', 'a', 'result', 'thing', 'start', 'go', 'wrong', 'when', 'you', 'depress', 'the', 'price', 'of', 'money']",21,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,40,40,40,"And, as a result, things start going wrong when you depress the price of money",and debt becomes that much easier than it would be if free market was allowed to reign,things start going wrong when you depress the price of money,debt becomes that much easier than it would be if free market was allowed to reign,RA,nodeset6136,27151,27165,113594,True,Simon,Simon,Simon,"and debt becomes that much easier than it would be if free market was allowed to reign,And, as a result, things start going wrong when you depress the price of money",True,False,"['and', 'debt', 'become', 'that', 'much', 'easy', 'than', 'it', 'would', 'be', 'if', 'free', 'market', 'be', 'allow', 'to', 'reign', 'and', 'as', 'a', 'result', 'thing', 'start', 'go', 'wrong', 'when', 'you', 'depress', 'the', 'price', 'of', 'money']",32,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,41,41,41,But what we have is an artificial suppression of the price of money,"The government and the Bank of England have decided, alone I think among the goods, that money should have a price determined sort of Soviet style, from the centre",what we have is an artificial suppression of the price of money,"The government and the Bank of England have decided, alone among the goods, that money should have a price determined sort of Soviet style, from the centre",RA,nodeset6136,27145,113590,113600,False,Simon,Simon,Simon,"The government and the Bank of England have decided, alone I think among the goods, that money should have a price determined sort of Soviet style, from the centre,But what we have is an artificial suppression of the price of money",True,False,"['the', 'government', 'and', 'the', 'bank', 'of', 'england', 'have', 'decide', 'alone', 'I', 'think', 'among', 'the', 'good', 'that', 'money', 'should', 'have', 'a', 'price', 'determined', 'sort', 'of', 'soviet', 'style', 'from', 'the', 'centre', 'but', 'what', 'we', 'have', 'be', 'an', 'artificial', 'suppression', 'of', 'the', 'price', 'of', 'money']",42,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,42,42,42,"And if you put money into a building society, that would be on the basis that other people were taking the money out of the building society, to buy a house for example","That would be the normality, wouldn’t it?","if you put money into a building society, that would be on the basis that other people were taking the money out of the building society, to buy a house for example",That would be the normality,RA,nodeset6138,30112,30115,113654,True,MP,MP,MP,"That would be the normality, wouldn’t it?,And if you put money into a building society, that would be on the basis that other people were taking the money out of the building society, to buy a house for example",True,False,"['that', 'would', 'be', 'the', 'normality', 'would', 'not', 'it', 'and', 'if', 'you', 'put', 'money', 'into', 'a', 'building', 'society', 'that', 'would', 'be', 'on', 'the', 'basis', 'that', 'other', 'people', 'be', 'take', 'the', 'money', 'out', 'of', 'the', 'building', 'society', 'to', 'buy', 'a', 'house', 'for', 'example']",41,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,43,43,43,"And if you put money into a building society, that would be on the basis that other people were taking the money out of the building society, to buy a house for example","If they were going right, then across a person’s life a person would sometimes be a saver, at other times a borrower, and maybe a saver again, thinking about the normal pattern across a lifestyle","if you put money into a building society, that would be on the basis that other people were taking the money out of the building society, to buy a house for example","If they were going right, then across a person’s life a person would sometimes be a saver, at other times a borrower, and maybe a saver again, thinking about the normal pattern across a lifestyle",RA,nodeset6138,30112,30109,113654,True,MP,MP,MP,"If they were going right, then across a person’s life a person would sometimes be a saver, at other times a borrower, and maybe a saver again, thinking about the normal pattern across a lifestyle,And if you put money into a building society, that would be on the basis that other people were taking the money out of the building society, to buy a house for example",True,False,"['if', 'they', 'be', 'go', 'right', 'then', 'across', 'a', 'person', '’', 's', 'life', 'a', 'person', 'would', 'sometimes', 'be', 'a', 'saver', 'at', 'other', 'time', 'a', 'borrower', 'and', 'maybe', 'a', 'saver', 'again', 'think', 'about', 'the', 'normal', 'pattern', 'across', 'a', 'lifestyle', 'and', 'if', 'you', 'put', 'money', 'into', 'a', 'building', 'society', 'that', 'would', 'be', 'on', 'the', 'basis', 'that', 'other', 'people', 'be', 'take', 'the', 'money', 'out', 'of', 'the', 'building', 'society', 'to', 'buy', 'a', 'house', 'for', 'example']",70,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,44,44,44,there are about six times more savers than borrowers,many people are a mixture of the two,there are about six times more savers than borrowers,many people are a mixture of the two,CA,nodeset6138,30124,30132,113667,False,building societies,MP,MP,"many people are a mixture of the two,there are about six times more savers than borrowers",False,True,"['many', 'people', 'be', 'a', 'mixture', 'of', 'the', 'two', 'there', 'be', 'about', 'six', 'time', 'more', 'saver', 'than', 'borrower']",17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,45,45,45,"That would be the normality, wouldn’t it?",there are about six times more savers than borrowers,That would be the normality,there are about six times more savers than borrowers,CA,nodeset6138,30115,30124,113669,False,MP,building societies,building societies,"there are about six times more savers than borrowers,That would be the normality, wouldn’t it?",False,True,"['there', 'be', 'about', 'six', 'time', 'more', 'saver', 'than', 'borrower', 'that', 'would', 'be', 'the', 'normality', 'would', 'not', 'it']",17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,46,46,46,Why are you shying away from stigma?,I don’t think it should be stigmatised to get into debt at all,SR is shying away from stigma,it shouldn't be stigmatised to get into debt at all,RA,nodeset6139,113671,30190,113677,False,MP,SR,SR,"I don’t think it should be stigmatised to get into debt at all,Why are you shying away from stigma?",False,True,"['I', 'do', 'not', 'think', 'it', 'should', 'be', 'stigmatise', 'to', 'get', 'into', 'debt', 'at', 'all', 'why', 'be', 'you', 'shy', 'away', 'from', 'stigma']",21,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,47,47,47,Why are you shying away from stigma?,You said the stigma’s disappeared,SR is shying away from stigma,SR : the stigma’s disappeared,RA,nodeset6139,113671,30184,113686,False,MP,MP,MP,"You said the stigma’s disappeared,Why are you shying away from stigma?",True,False,"['you', 'say', 'the', 'stigma', '’', 's', 'disappear', 'why', 'be', 'you', 'shy', 'away', 'from', 'stigma']",14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,48,48,48,I don’t think it should be stigmatised to get into debt at all,we need both debt and savings,it shouldn't be stigmatised to get into debt at all,we need both debt and savings,RA,nodeset6139,30190,30196,113694,False,SR,MP,MP,"we need both debt and savings,I don’t think it should be stigmatised to get into debt at all",False,True,"['we', 'need', 'both', 'debt', 'and', 'saving', 'I', 'do', 'not', 'think', 'it', 'should', 'be', 'stigmatise', 'to', 'get', 'into', 'debt', 'at', 'all']",20,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,49,49,49,I don’t think it should be stigmatised to get into debt at all,"And the problem is that many people, either knowingly or because credit cards were being thrust at them, have taken on debts they can’t possibly hope to pay",it shouldn't be stigmatised to get into debt at all,"the problem is that many people, either knowingly or because credit cards were being thrust at them, have taken on debts they can’t possibly hope to pay",RA,nodeset6139,30190,30214,113702,False,SR,SR,SR,"And the problem is that many people, either knowingly or because credit cards were being thrust at them, have taken on debts they can’t possibly hope to pay,I don’t think it should be stigmatised to get into debt at all",True,False,"['and', 'the', 'problem', 'be', 'that', 'many', 'people', 'either', 'knowingly', 'or', 'because', 'credit', 'card', 'be', 'be', 'thrust', 'at', 'they', 'have', 'take', 'on', 'debt', 'they', 'can', 'not', 'possibly', 'hope', 'to', 'pay', 'I', 'do', 'not', 'think', 'it', 'should', 'be', 'stigmatise', 'to', 'get', 'into', 'debt', 'at', 'all']",43,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,50,50,50,You're actually financing lifestyles that people can’t actually afford,No,JL's actually financing lifestyles that people can’t actually afford,JL's not financing lifestyles that people can't afford,CA,nodeset6140,113704,113706,113709,False,MB,JL,JL,"No,You're actually financing lifestyles that people can’t actually afford",False,True,"['no', 'you', 're', 'actually', 'finance', 'lifestyle', 'that', 'people', 'can', 'not', 'actually', 'afford']",12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,51,51,51,No,What we’re financing is the ability of people to smooth out the peaks and troughs of their income and expenditure,JL's not financing lifestyles that people can't afford,What JL's financing is the ability of people to smooth out the peaks and troughs of their income and expenditure,RA,nodeset6140,113706,113711,113714,False,JL,JL,JL,"What we’re financing is the ability of people to smooth out the peaks and troughs of their income and expenditure,No",True,False,"['what', 'we', '’', 're', 'finance', 'be', 'the', 'ability', 'of', 'people', 'to', 'smooth', 'out', 'the', 'peak', 'and', 'trough', 'of', 'their', 'income', 'and', 'expenditure', 'no']",23,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,52,52,52,"you are actually financing consumer spending, as opposed to investment",You're actually financing lifestyles that people can’t actually afford,"JL is actually financing consumer spending, as opposed to investment",JL's actually financing lifestyles that people can’t actually afford,RA,nodeset6140,113721,113704,113727,False,your critics,MB,your critics,"You're actually financing lifestyles that people can’t actually afford,you are actually financing consumer spending, as opposed to investment",False,True,"['you', 're', 'actually', 'finance', 'lifestyle', 'that', 'people', 'can', 'not', 'actually', 'afford', 'you', 'be', 'actually', 'finance', 'consumer', 'spending', 'as', 'oppose', 'to', 'investment']",21,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,53,53,53,What we’re financing is the ability of people to smooth out the peaks and troughs of their income and expenditure,"When you think you’ve got 14.2 million people who are self-employed, lots of people working shifts, working part-time, relying on commissions and bonuses.",What JL's financing is the ability of people to smooth out the peaks and troughs of their income and expenditure,"you’ve got 14.2 million people who are self-employed, lots of people working shifts, working part-time, relying on commissions and bonuses.",RA,nodeset6140,113711,30306,113730,False,JL,JL,JL,"When you think you’ve got 14.2 million people who are self-employed, lots of people working shifts, working part-time, relying on commissions and bonuses.,What we’re financing is the ability of people to smooth out the peaks and troughs of their income and expenditure",True,False,"['when', 'you', 'think', 'you', '’', 've', 'get', '14.2', 'million', 'people', 'who', 'be', 'self', 'employ', 'lot', 'of', 'people', 'work', 'shift', 'work', 'part', 'time', 'rely', 'on', 'commission', 'and', 'bonus', 'what', 'we', '’', 're', 'finance', 'be', 'the', 'ability', 'of', 'people', 'to', 'smooth', 'out', 'the', 'peak', 'and', 'trough', 'of', 'their', 'income', 'and', 'expenditure']",49,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
